timestamp,status,bucket,relative_path,remote_path,bytes,message
2026-01-19T09:59:03.874Z,DRY_RUN,archive-people,1.02 The Chimes\Temporary Installation Contract.docx,prospects-and-clients-people-c044accb9f/1.02 The Chimes/Temporary Installation Contract.docx,56275,
2026-01-19T09:59:03.874Z,SKIP,,1.02 The Chimes\Thumbs.db,,159744,SKIP_skip_ext:.db
2026-01-19T09:59:03.875Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\2020\1.04 Ridings Costs.xls,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/2020/1.04 Ridings Costs.xls,94720,
2026-01-19T09:59:03.875Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\2020\Fizzco Ltd Termination of Services 17.6.20..pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/2020/Fizzco Ltd Termination of Services 17.6.20..pdf,326194,
2026-01-19T09:59:03.875Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\2020\FP1.04 FP COVID calculation.xlsx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/2020/FP1.04 FP COVID calculation.xlsx,23939,
2026-01-19T09:59:03.875Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\2020\The Ridings 2020 Shared installation Proposal.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/2020/The Ridings 2020 Shared installation Proposal.pdf,2878638,
2026-01-19T09:59:03.876Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\2020\The Ridings 2020 Shared installation Proposal.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/2020/The Ridings 2020 Shared installation Proposal.pptx,16948583,
2026-01-19T09:59:03.876Z,SKIP,,1.04 The Ridings Wakefield\2020\Thumbs.db,,19968,SKIP_skip_ext:.db
2026-01-19T09:59:03.876Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\1.04 Ridings Costs Archive.xls,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/1.04 Ridings Costs Archive.xls,236032,
2026-01-19T09:59:03.876Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\2018 check report filled- 1.04 The Ridings Wakefield.ods,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/2018 check report filled- 1.04 The Ridings Wakefield.ods,11770,
2026-01-19T09:59:03.877Z,DRY_RUN,archive-performance,1.04 The Ridings Wakefield\Archive\Centre Infor\20180605_124904_resized.jpg,prospects-and-clients-performance-c044accb9f/1.04 The Ridings Wakefield/Archive/Centre Infor/20180605_124904_resized.jpg,508390,
2026-01-19T09:59:03.877Z,DRY_RUN,archive-performance,1.04 The Ridings Wakefield\Archive\Centre Infor\20180605_124933_resized.jpg,prospects-and-clients-performance-c044accb9f/1.04 The Ridings Wakefield/Archive/Centre Infor/20180605_124933_resized.jpg,522989,
2026-01-19T09:59:03.877Z,DRY_RUN,archive-performance,1.04 The Ridings Wakefield\Archive\Centre Infor\20180605_124935_resized.jpg,prospects-and-clients-performance-c044accb9f/1.04 The Ridings Wakefield/Archive/Centre Infor/20180605_124935_resized.jpg,530823,
2026-01-19T09:59:03.877Z,DRY_RUN,archive-performance,1.04 The Ridings Wakefield\Archive\Centre Infor\20180605_125000_resized.jpg,prospects-and-clients-performance-c044accb9f/1.04 The Ridings Wakefield/Archive/Centre Infor/20180605_125000_resized.jpg,228023,
2026-01-19T09:59:03.878Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\Centre Infor\The Ridings - Christmas Presentation - 0618.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/Centre Infor/The Ridings - Christmas Presentation - 0618.pdf,1596015,
2026-01-19T09:59:03.878Z,SKIP,,1.04 The Ridings Wakefield\Archive\Centre Infor\Thumbs.db,,50176,SKIP_skip_ext:.db
2026-01-19T09:59:03.878Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\Final\The Ridings Powerpoint V7 _images.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/Final/The Ridings Powerpoint V7 _images.pdf,1223408,
2026-01-19T09:59:03.878Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\Final\The Ridings Powerpoint V7 _images.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/Final/The Ridings Powerpoint V7 _images.pptx,14091036,
2026-01-19T09:59:03.878Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\Final\The Ridings Powerpoint V7 _WIP.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/Final/The Ridings Powerpoint V7 _WIP.pptx,14096254,
2026-01-19T09:59:03.879Z,SKIP,,1.04 The Ridings Wakefield\Archive\Final\Thumbs.db,,169984,SKIP_skip_ext:.db
2026-01-19T09:59:03.879Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\FP 1.04 The Ridings Powerpoint v2.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/FP 1.04 The Ridings Powerpoint v2.pptx,13515343,
2026-01-19T09:59:03.879Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\FP 1.04 The Ridings Powerpoint v3.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/FP 1.04 The Ridings Powerpoint v3.pdf,4884311,
2026-01-19T09:59:03.879Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\FP 1.04 The Ridings _WIP v1.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/FP 1.04 The Ridings _WIP v1.pdf,21665237,
2026-01-19T09:59:03.879Z,SKIP,,1.04 The Ridings Wakefield\Archive\FP 1.04 The Ridings _WIP v1.pptx,,65915874,SKIP_over_50MB (62.9MB)
2026-01-19T09:59:03.879Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\FP 1.04 The Ridings _WIP.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/FP 1.04 The Ridings _WIP.pptx,51694127,
2026-01-19T09:59:03.880Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint v2.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint v2.pdf,5390065,
2026-01-19T09:59:03.880Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V4.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V4.pptx,17591472,
2026-01-19T09:59:03.880Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V5 _WIP.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V5 _WIP.pptx,8211723,
2026-01-19T09:59:03.880Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V5.0.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V5.0.pdf,7958041,
2026-01-19T09:59:03.880Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V5.compressed.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V5.compressed.pdf,1332188,
2026-01-19T09:59:03.881Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V5.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V5.pdf,6525627,
2026-01-19T09:59:03.881Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V5.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V5.pptx,18408470,
2026-01-19T09:59:03.881Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V6 _WIP.compressed.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V6 _WIP.compressed.pdf,4520727,
2026-01-19T09:59:03.881Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V6 _WIP.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V6 _WIP.pdf,24613015,
2026-01-19T09:59:03.881Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\The Ridings Powerpoint V6 _WIP.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings Powerpoint V6 _WIP.pptx,26110645,
2026-01-19T09:59:03.882Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Archive\The Ridings V7 Proposal.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Archive/The Ridings V7 Proposal.pptx,14059038,
2026-01-19T09:59:03.882Z,SKIP,,1.04 The Ridings Wakefield\Archive\Thumbs.db,,200704,SKIP_skip_ext:.db
2026-01-19T09:59:03.882Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Contract info\1.04 Ridings Costs.xls,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Contract info/1.04 Ridings Costs.xls,833536,
2026-01-19T09:59:03.882Z,DRY_RUN,archive-performance,1.04 The Ridings Wakefield\Contract info\colours.jpg,prospects-and-clients-performance-c044accb9f/1.04 The Ridings Wakefield/Contract info/colours.jpg,255502,
2026-01-19T09:59:03.882Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Contract info\Fizzco Ltd Termination of Services 17.6.20..pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Contract info/Fizzco Ltd Termination of Services 17.6.20..pdf,326194,
2026-01-19T09:59:03.883Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Contract info\SSA The Ridings - Fizzco - 2018 (2).pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Contract info/SSA The Ridings - Fizzco - 2018 (2).pdf,2864680,
2026-01-19T09:59:03.883Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Contract info\The Ridings V7.1 Proposal Actual Images.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Contract info/The Ridings V7.1 Proposal Actual Images.pptx,14446403,
2026-01-19T09:59:03.883Z,DRY_RUN,archive-product,1.04 The Ridings Wakefield\Contract info\The Ridings V7.1 Proposal.pdf,prospects-and-clients-product-c044accb9f/1.04 The Ridings Wakefield/Contract info/The Ridings V7.1 Proposal.pdf,5169505,
2026-01-19T09:59:03.883Z,DRY_RUN,archive-people,1.04 The Ridings Wakefield\Contract info\The Ridings V7.1 Proposal.pptx,prospects-and-clients-people-c044accb9f/1.04 The Ridings Wakefield/Contract info/The Ridings V7.1 Proposal.pptx,13680913,
2026-01-19T09:59:03.883Z,SKIP,,1.04 The Ridings Wakefield\Contract info\Thumbs.db,,249856,SKIP_skip_ext:.db
2026-01-19T09:59:03.883Z,SKIP,,1.04 The Ridings Wakefield\Thumbs.db,,230912,SKIP_skip_ext:.db
2026-01-19T09:59:03.884Z,DRY_RUN,archive-people,1.06 Great Western Arcade\1.04 Great Western\1.04 - 2014 Decorations Plan - Workings v1.xls,prospects-and-clients-people-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/1.04 - 2014 Decorations Plan - Workings v1.xls,97280,
2026-01-19T09:59:03.884Z,DRY_RUN,archive-product,1.06 Great Western Arcade\1.04 Great Western\1.04 2014 - Great Western Proposal.pdf,prospects-and-clients-product-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/1.04 2014 - Great Western Proposal.pdf,1725778,
2026-01-19T09:59:03.884Z,DRY_RUN,archive-people,1.06 Great Western Arcade\1.04 Great Western\1.04 2014 - Great Western.pptx,prospects-and-clients-people-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/1.04 2014 - Great Western.pptx,4179694,
2026-01-19T09:59:03.884Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\Clock.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/Clock.jpg,502201,
2026-01-19T09:59:03.884Z,DRY_RUN,archive-people,1.06 Great Western Arcade\1.04 Great Western\Great Western installation.xls,prospects-and-clients-people-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/Great Western installation.xls,33792,
2026-01-19T09:59:03.884Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Balcony Platform.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Balcony Platform.jpg,498776,
2026-01-19T09:59:03.885Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Balcony View 2.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Balcony View 2.jpg,516502,
2026-01-19T09:59:03.886Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Clock.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Clock.jpg,439497,
2026-01-19T09:59:03.886Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\John Hollingsworth Balcony.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/John Hollingsworth Balcony.jpg,490692,
2026-01-19T09:59:03.886Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\New Mall.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/New Mall.jpg,446520,
2026-01-19T09:59:03.886Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Platfor.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Platfor.jpg,302220,
2026-01-19T09:59:03.886Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Stage area.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Stage area.jpg,403676,
2026-01-19T09:59:03.887Z,SKIP,,1.06 Great Western Arcade\1.04 Great Western\images - email size\Thumbs.db,,184320,SKIP_skip_ext:.db
2026-01-19T09:59:03.887Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\images - email size\Topiary Tree.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/images - email size/Topiary Tree.jpg,370579,
2026-01-19T09:59:03.887Z,DRY_RUN,archive-performance,1.06 Great Western Arcade\1.04 Great Western\Mall.jpg,prospects-and-clients-performance-c044accb9f/1.06 Great Western Arcade/1.04 Great Western/Mall.jpg,516502,
2026-01-19T09:59:03.887Z,SKIP,,1.06 Great Western Arcade\1.04 Great Western\Thumbs.db,,94208,SKIP_skip_ext:.db
2026-01-19T09:59:03.887Z,DRY_RUN,archive-product,1.06 Great Western Arcade\2023-2025 Christmas Proposal.pdf,prospects-and-clients-product-c044accb9f/1.06 Great Western Arcade/2023-2025 Christmas Proposal.pdf,5348893,
2026-01-19T09:59:03.887Z,SKIP,,1.06 Great Western Arcade\2023-2025 Christmas Proposal.pptx,,66712316,SKIP_over_50MB (63.6MB)
2026-01-19T09:59:03.888Z,DRY_RUN,archive-people,1.06 Great Western Arcade\Costs 2023.xlsx,prospects-and-clients-people-c044accb9f/1.06 Great Western Arcade/Costs 2023.xlsx,38348,
2026-01-19T09:59:03.888Z,SKIP,,1.06 Great Western Arcade\Thumbs.db,,16896,SKIP_skip_ext:.db
2026-01-19T09:59:03.888Z,DRY_RUN,archive-people,"1.06 Kingsmall, Hammersmith\FP 1.06 Kingsmall, Hammersmith Costs.xls","prospects-and-clients-people-c044accb9f/1.06 Kingsmall, Hammersmith/FP 1.06 Kingsmall, Hammersmith Costs.xls",123904,
2026-01-19T09:59:03.888Z,DRY_RUN,archive-product,"1.06 Kingsmall, Hammersmith\FP 1.06 Kingsmall, Hammersmith PDF.pdf","prospects-and-clients-product-c044accb9f/1.06 Kingsmall, Hammersmith/FP 1.06 Kingsmall, Hammersmith PDF.pdf",9822576,
2026-01-19T09:59:03.888Z,DRY_RUN,archive-people,"1.06 Kingsmall, Hammersmith\FP 1.06 Kingsmall, Hammersmith.pptx","prospects-and-clients-people-c044accb9f/1.06 Kingsmall, Hammersmith/FP 1.06 Kingsmall, Hammersmith.pptx",43463266,
2026-01-19T09:59:03.888Z,DRY_RUN,archive-people,"1.06 Kingsmall, Hammersmith\FP 1.06 Kingsmall, Hammersmith_com.pptx","prospects-and-clients-people-c044accb9f/1.06 Kingsmall, Hammersmith/FP 1.06 Kingsmall, Hammersmith_com.pptx",13275890,
2026-01-19T09:59:03.889Z,SKIP,,"1.06 Kingsmall, Hammersmith\Thumbs.db",,69120,SKIP_skip_ext:.db
2026-01-19T09:59:03.889Z,DRY_RUN,archive-people,1.06 The Gate Newcastle\1.06 - 2014 Decorations Plan - Workings v1.xls,prospects-and-clients-people-c044accb9f/1.06 The Gate Newcastle/1.06 - 2014 Decorations Plan - Workings v1.xls,91136,
2026-01-19T09:59:03.889Z,DRY_RUN,archive-people,1.06 The Gate Newcastle\1.06 - 2014 Decorations Plan - Workings v2.xls,prospects-and-clients-people-c044accb9f/1.06 The Gate Newcastle/1.06 - 2014 Decorations Plan - Workings v2.xls,112128,
